step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
509,2.0,0.04718033945532969,0.045,0.9536097988227725,False,True,0.04718049155518209,5.469162511761994e-07,0.20269082486629486,6.080724745988846,-0.0693753087714913,0.027729015797376633,1.3864507898688316,-0.06933983458301773,0.03092878684401512,1.546439342200756,-0.004760092050219156,0.014002732932567596,1.0502049699425697,0.20402914384278895
510,2.0,0.047180344884873444,0.045,0.953609683300565,False,True,0.04718049588291044,5.429543752100141e-07,0.20269043743610382,6.080713123083115,-0.06937537163937435,0.02772844210267067,1.3864221051335335,-0.06933963838627859,0.030928801745176315,1.5464400872588158,-0.0047598290865023115,0.014002591371536255,1.0501943528652191,0.20402925170585132
511,2.0,0.047180350289544704,0.045,0.9536095683075595,False,True,0.04718050059586656,5.40467125914601e-07,0.20269034802913666,6.0807104408741,-0.06937543277759706,0.027728371322155,1.38641856610775,-0.06933944432876829,0.030928146094083786,1.5464073047041893,-0.004759573563957852,0.014002658426761627,1.050199382007122,0.2040293579242079
512,2.0,0.0471803555629068,0.045,0.953609456108366,False,True,0.047180502217462124,5.273362094215805e-07,0.20269088447093964,6.080726534128189,-0.06937549315233338,0.027727875858545303,1.3863937929272652,-0.06933925306738117,0.030928637832403183,1.5464318916201591,-0.00475932115302821,0.014002718031406403,1.0502038523554802,0.20402946525072188
513,2.0,0.0471803607621556,0.045,0.953609345486051,False,True,0.047180505355587175,5.199248802323364e-07,0.20269083976745605,6.080725193023682,-0.06937555269717849,0.027727633714675903,1.3863816857337952,-0.06933906402595394,0.03092842921614647,1.5464214608073235,-0.004759072034646827,0.014002524316310883,1.0501893237233162,0.20402957153550697
514,2.0,0.047180365881369715,0.045,0.9536092365666018,False,True,0.04718050824900089,5.119214115112403e-07,0.20269069075584412,6.0807207226753235,-0.06937561190752546,0.02772713080048561,1.3863565400242805,-0.069338876885926,0.030928578227758408,1.5464289113879204,-0.004758824295871584,0.014002390205860138,1.0501792654395103,0.20402967543686354
515,2.0,0.047180370966549985,0.045,0.9536091283712769,False,True,0.047180512387684725,5.085180269925882e-07,0.20269057154655457,6.080717146396637,-0.0693756700281933,0.027726944535970688,1.3863472267985344,-0.06933869168418058,0.030928190797567368,1.5464095398783684,-0.004758581188109986,0.014002367854118347,1.050177589058876,0.2040297773374399
516,2.0,0.047180375971191665,0.045,0.953609021889539,False,True,0.04718051515251225,5.004641680239619e-07,0.2026907354593277,6.080722063779831,-0.06937572762451262,0.027726512402296066,1.3863256201148033,-0.06933850847161019,0.030928444117307663,1.5464222058653831,-0.004758340304091188,0.014002285897731781,1.0501714423298836,0.2040298775000947
517,2.0,0.047180380937287936,0.045,0.9536089162279162,False,True,0.04718051904664345,4.966096270320186e-07,0.20269061625003815,6.080718487501144,-0.06937578437735212,0.02772633358836174,1.386316679418087,-0.06933832776698849,0.030928190797567368,1.5464095398783684,-0.004758103018634005,0.014002397656440735,1.0501798242330551,0.2040299783114299
518,2.0,0.047180385818257446,0.045,0.9536088123775011,False,True,0.04718052156019975,4.880969510512312e-07,0.20269080996513367,6.08072429895401,-0.0693758400554603,0.02772579714655876,1.386289857327938,-0.0693381493532062,0.030928131192922592,1.5464065596461296,-0.004757870191198497,0.014002226293087006,1.0501669719815254,0.2040300788151998
519,2.0,0.047180390653064994,0.045,0.9536087095092555,False,True,0.047180525111222484,4.834807547371422e-07,0.20269052684307098,6.0807158052921295,-0.06937589612002154,0.02772560715675354,1.386280357837677,-0.06933797247968793,0.030928563326597214,1.5464281663298607,-0.004757635956507872,0.014002032577991486,1.0501524433493614,0.20403017613488358
520,2.0,0.04718039552775517,0.045,0.9536086057924431,False,True,0.047180531095066466,4.874690179290653e-07,0.2026902437210083,6.080707311630249,-0.06937595044474895,0.027725141495466232,1.3862570747733116,-0.06933779762154943,0.030927594751119614,1.5463797375559807,-0.004757409376574894,0.014002084732055664,1.0501563549041748,0.20403027218348058
521,2.0,0.04718040027385606,0.045,0.9536085048115731,False,True,0.04718053226504171,4.7461008872984323e-07,0.20269110798835754,6.080733239650726,-0.06937600397547597,0.027724795043468475,1.3862397521734238,-0.06933762492608916,0.030928220599889755,1.5464110299944878,-0.004757186011660259,0.014002017676830292,1.0501513257622719,0.20403036758131193
522,2.0,0.04718040495026754,0.045,0.9536084053134566,False,True,0.04718053500335965,4.676411480275533e-07,0.20269088447093964,6.080726534128189,-0.06937605692296953,0.027724463492631912,1.3862231746315956,-0.06933745459531213,0.030928056687116623,1.5464028343558311,-0.004756964951388363,0.014002025127410889,1.0501518845558167,0.20403046323542698
523,2.0,0.047180409571616566,0.045,0.9536083069868815,False,True,0.04718053809339722,4.6213490256796774e-07,0.20269076526165009,6.080722957849503,-0.06937610953415611,0.02772444114089012,1.386222057044506,-0.06933728591635138,0.0309281162917614,1.54640581458807,-0.004756745326219519,0.01400185376405716,1.050139032304287,0.2040305566920997
524,2.0,0.04718041412291004,0.045,0.9536082101508502,False,True,0.04718054069641451,4.5512934740421507e-07,0.20269091427326202,6.080727428197861,-0.06937616022733387,0.02772396430373192,1.386198215186596,-0.06933711934812482,0.030927490442991257,1.5463745221495628,-0.004756533605743976,0.014001920819282532,1.0501440614461899,0.20403064983116828
525,2.0,0.047180418554922866,0.045,0.9536081158527049,False,True,0.04718054181117924,4.432012826183218e-07,0.2026910036802292,6.080730110406876,-0.06937621201408384,0.027723506093025208,1.3861753046512604,-0.06933695477504327,0.03092866763472557,1.5464333817362785,-0.004756317271230295,0.014001764357089996,1.0501323267817497,0.20403074203233693
526,2.0,0.0471804230714965,0.045,0.9536080197553936,False,True,0.04718054867942677,4.516573635926502e-07,0.20269028842449188,6.0807086527347565,-0.06937626232169494,0.027723420411348343,1.3861710205674171,-0.0693367917846053,0.030927326530218124,1.5463663265109062,-0.0047561074332321185,0.014001674950122833,1.0501256212592125,0.20403083190610466
527,2.0,0.04718042746186328,0.045,0.9536079263433345,False,True,0.04718054955992446,4.3903667784617184e-07,0.20269104838371277,6.080731451511383,-0.06937631171102897,0.02772289514541626,1.386144757270813,-0.0693366310561106,0.03092789277434349,1.5463946387171745,-0.004755901429896397,0.0140017569065094,1.050131767988205,0.20403092213295637
528,2.0,0.04718043178762543,0.045,0.9536078343058418,False,True,0.047180552089003076,4.325762151258239e-07,0.20269104838371277,6.080731451511383,-0.06937636063495627,0.02772282436490059,1.3861412182450294,-0.06933647205865383,0.030927862972021103,1.5463931486010551,-0.004755697209524955,0.01400158554315567,1.0501189157366753,0.20403101083278896
529,2.0,0.047180436044879245,0.045,0.9536077437259735,False,True,0.04718055444100941,4.2572538133667237e-07,0.2026910036802292,6.080730110406876,-0.06937640883030531,0.02772260084748268,1.386130042374134,-0.06933631475610269,0.03092772886157036,1.546386443078518,-0.004755495901369638,0.01400158554315567,1.0501189157366753,0.20403109812281325
530,2.0,0.047180440275983414,0.045,0.9536076537024806,False,True,0.04718055794488027,4.231104168417321e-07,0.20269052684307098,6.0807158052921295,-0.06937645751508571,0.027722112834453583,1.3861056417226791,-0.06933615870226688,0.030928071588277817,1.5464035794138908,-0.004755292843964837,0.014001347124576569,1.0501010343432426,0.204031182046608
531,2.0,0.047180444564304265,0.045,0.9536075624616114,False,True,0.04718056382442263,4.288320851197902e-07,0.20269040763378143,6.080712229013443,-0.06937650449609929,0.027721919119358063,1.3860959559679031,-0.06933600433383176,0.030927132815122604,1.5463566407561302,-0.004755097300756015,0.014001436531543732,1.0501077398657799,0.2040312644950721
532,2.0,0.04718044872710324,0.045,0.9536074738914204,False,True,0.04718056449640212,4.162798973583737e-07,0.2026912122964859,6.080736368894577,-0.0693765507832,0.027721736580133438,1.386086829006672,-0.06933585189923332,0.03092777356505394,1.546388678252697,-0.004754904571743057,0.014001436531543732,1.0501077398657799,0.2040313467388947
533,2.0,0.04718045282543383,0.045,0.9536073866928972,False,True,0.04718056680183821,4.0983305915620605e-07,0.20269106328487396,6.080731898546219,-0.06937659639129971,0.027721505612134933,1.3860752806067467,-0.06933570136806025,0.030927550047636032,1.5463775023818016,-0.0047547145142495095,0.014001399278640747,1.050104945898056,0.20403142884978703
534,2.0,0.04718045686279942,0.045,0.9536073007915017,False,True,0.04718056914373981,4.037365587683528e-07,0.2026909440755844,6.080728322267532,-0.06937664196785216,0.02772108092904091,1.3860540464520454,-0.06933555271801599,0.03092777356505394,1.546388678252697,-0.004754524588709105,0.014001324772834778,1.0500993579626083,0.20403151066682923
535,2.0,0.04718046088841961,0.045,0.9536072151400082,False,True,0.04718057284271528,4.025620191361323e-07,0.20269076526165009,6.080722957849503,-0.06937668653437268,0.02772074192762375,1.3860370963811874,-0.06933540568329745,0.030927296727895737,1.5463648363947868,-0.0047543390003567335,0.01400119811296463,1.0500898584723473,0.20403159104873678
536,2.0,0.04718046483428319,0.045,0.953607131185464,False,True,0.047180574570511884,3.945863580323561e-07,0.20269109308719635,6.0807327926158905,-0.06937673057734904,0.02772047370672226,1.386023685336113,-0.06933526064326953,0.03092757984995842,1.546378992497921,-0.004754155562968586,0.014001265168190002,1.0500948876142502,0.2040316716088449
537,2.0,0.047180468725725656,0.045,0.9536070483888158,False,True,0.047180576948478874,3.891442466874562e-07,0.20269103348255157,6.080731004476547,-0.06937677386260907,0.02772027999162674,1.386013999581337,-0.06933511728303139,0.030927371233701706,1.5463685616850853,-0.004753975214396611,0.014001138508319855,1.050085388123989,0.204031751243999
538,2.0,0.047180472551372275,0.045,0.9536069669920793,False,True,0.04718057894431357,3.825646618937917e-07,0.20269104838371277,6.080731451511383,-0.06937681687601004,0.027720045298337936,1.3860022649168968,-0.06933497549887498,0.030927550047636032,1.5463775023818016,-0.004753795964185609,0.01400110125541687,1.0500825941562653,0.20403182967903216
539,2.0,0.04718047633633674,0.045,0.9536068864609204,False,True,0.04718058159788922,3.7849644668463966e-07,0.2026910036802292,6.080730110406876,-0.0693768588893846,0.02771991863846779,1.3859959319233894,-0.06933483538284198,0.03092719241976738,1.546359620988369,-0.0047536208569960055,0.014001108705997467,1.05008315294981,0.2040319075492788
540,2.0,0.04718048003977718,0.045,0.9536068076643153,False,True,0.04718058303410995,3.7034404362645823e-07,0.2026912271976471,6.080736815929413,-0.06937690081029103,0.027719423174858093,1.3859711587429047,-0.06933469621907355,0.030927594751119614,1.5463797375559807,-0.004753446002946871,0.01400081068277359,1.0500608012080193,0.20403198176628043
541,2.0,0.047180483746903985,0.045,0.9536067287892769,False,True,0.047180586843756374,3.70712680691776e-07,0.20269066095352173,6.080719828605652,-0.06937694242893055,0.027719225734472275,1.3859612867236137,-0.06933455809748386,0.030927296727895737,1.5463648363947868,-0.004753272631530922,0.01400081068277359,1.0500608012080193,0.20403205272846742
542,2.0,0.04718048743636245,0.045,0.9536066502901606,False,True,0.04718059004185044,3.6894584679036946e-07,0.20269086956977844,6.080726087093353,-0.06937698294954857,0.027719028294086456,1.3859514147043228,-0.06933442216859746,0.030927058309316635,1.5463529154658318,-0.004753104030915362,0.014001041650772095,1.050078123807907,0.20403212530556608
543,2.0,0.04718049104247948,0.045,0.9536065735642663,False,True,0.04718059133020486,3.6061170299861445e-07,0.20269130170345306,6.080739051103592,-0.06937702306568402,0.02771889418363571,1.3859447091817856,-0.0693342879725938,0.0309273861348629,1.546369306743145,-0.004752936981577326,0.014000870287418365,1.0500652715563774,0.20403219788125182
544,2.0,0.04718049462993053,0.045,0.9536064972355206,False,True,0.04718059439854651,3.587451044562151e-07,0.20269079506397247,6.080723851919174,-0.06937706330697692,0.02771839126944542,1.385919563472271,-0.06933415501173135,0.0309273861348629,1.546369306743145,-0.004752769563460987,0.01400069147348404,1.050051860511303,0.2040322682270471
545,2.0,0.04718049821759936,0.045,0.9536064209021412,False,True,0.04718059799227221,3.587668835625113e-07,0.20269088447093964,6.080726534128189,-0.06937710206472109,0.027718331664800644,1.3859165832400322,-0.06933402361859042,0.030926775187253952,1.5463387593626976,-0.0047526084872272075,0.014000780880451202,1.0500585660338402,0.20403233789242228
546,2.0,0.047180501688646674,0.045,0.9536063470500707,False,True,0.04718059822002282,3.471047310688036e-07,0.20269139111042023,6.080741733312607,-0.06937714061522943,0.02771810069680214,1.385905034840107,-0.06933389437276445,0.030927401036024094,1.5463700518012047,-0.004752448113531402,0.014000877737998962,1.0500658303499222,0.20403240942223516
547,2.0,0.047180505132327286,0.045,0.9536062737802705,False,True,0.047180600902623306,3.4436806115034635e-07,0.20269107818603516,6.080732345581055,-0.06937717876534813,0.027717914432287216,1.3858957216143608,-0.0693337666590858,0.030927103012800217,1.5463551506400108,-0.004752289342588617,0.01400069147348404,1.050051860511303,0.20403248046048889
548,2.0,0.04718050853361283,0.045,0.953606201412493,False,True,0.047180603124883105,3.4012855448795065e-07,0.20269109308719635,6.0807327926158905,-0.06937721660337015,0.02771739289164543,1.3858696445822716,-0.06933364022524635,0.030927177518606186,1.5463588759303093,-0.004752131883073304,0.014000564813613892,1.0500423610210419,0.20403254971373017
549,2.0,0.04718051192803684,0.045,0.9536061291907054,False,True,0.04718060632848484,3.394424012703734e-07,0.20269078016281128,6.080723404884338,-0.06937725418345689,0.02771744132041931,1.3858720660209656,-0.06933351490893983,0.030927088111639023,1.5463544055819511,-0.0047519757438255214,0.014000535011291504,1.0500401258468628,0.20403261681359855
550,2.0,0.04718051530684002,0.045,0.9536060573012761,False,True,0.04718060927286554,3.378803174747258e-07,0.2026910036802292,6.080730110406876,-0.06937729053887834,0.02771718055009842,1.385859027504921,-0.06933339099138572,0.030926745384931564,1.5463372692465782,-0.0047518248417127845,0.014000557363033295,1.050041802227497,0.20403268305063477
551,2.0,0.04718051860342793,0.045,0.9536059871611078,False,True,0.04718061028301028,3.296587912371418e-07,0.20269133150577545,6.0807399451732635,-0.06937732691679961,0.027716848999261856,1.3858424499630928,-0.06933326830154372,0.030927281826734543,1.5463640913367271,-0.004751673745911147,0.01400042325258255,1.0500317439436913,0.2040327476552919
552,2.0,0.047180521895241995,0.045,0.9536059171225107,False,True,0.0471806134420615,3.2918140643878324e-07,0.2026909440755844,6.080728322267532,-0.06937736264254132,0.027716636657714844,1.3858318328857422,-0.06933314700867597,0.030926819890737534,1.5463409945368767,-0.004751525447740831,0.014000438153743744,1.0500328615307808,0.20403281135662565
553,2.0,0.047180525127422115,0.045,0.9536058483527209,False,True,0.04718061501579501,3.232180120771311e-07,0.20269125699996948,6.0807377099990845,-0.06937739780833023,0.02771640196442604,1.385820098221302,-0.06933302716478706,0.030926968902349472,1.5463484451174736,-0.0047513794461001655,0.014000393450260162,1.0500295087695122,0.2040328744281685
554,2.0,0.04718052833051948,0.045,0.9536057802017132,False,True,0.047180617410087916,3.203097363735363e-07,0.2026910036802292,6.080730110406876,-0.06937743305538152,0.027716170996427536,1.3858085498213768,-0.06933290912416497,0.030927088111639023,1.5463544055819511,-0.004751233209244707,0.014000453054904938,1.0500339791178703,0.20403293837499548
555,2.0,0.04718053153009528,0.045,0.9536057121256324,False,True,0.04718062051172742,3.1995757987512974e-07,0.20269104838371277,6.080731451511383,-0.06937746720762225,0.027716156095266342,1.385807804763317,-0.06933279234762256,0.03092661127448082,1.546330563724041,-0.004751091625511343,0.014000318944454193,1.0500239208340645,0.20403300131438584
556,2.0,0.04718053466008903,0.045,0.9536056455300206,False,True,0.047180621706613315,3.1299937502948794e-07,0.2026912271976471,6.080736815929413,-0.06937750156082954,0.027715925127267838,1.3857962563633919,-0.06933267687102346,0.030927177518606186,1.5463588759303093,-0.004750949217597817,0.01400032639503479,1.0500244796276093,0.20403306352066256
557,2.0,0.04718053778925625,0.045,0.9536055789519946,False,True,0.047180624812794475,3.1291672239475155e-07,0.20269104838371277,6.080731451511383,-0.06937753463534603,0.027715716511011124,1.3857858255505562,-0.06933256274180077,0.030926447361707687,1.5463223680853844,-0.004750812185082863,0.014000289142131805,1.0500216856598854,0.20403312525025702
558,2.0,0.04718054075726098,0.045,0.9536055158029577,False,True,0.04718062329879829,2.9680047308744406e-07,0.2026919424533844,6.080758273601532,-0.06937756653698615,0.027715560048818588,1.3857780024409294,-0.06933245057136023,0.030926745384931564,1.5463372692465782,-0.004750679508024399,0.014000438153743744,1.0500328615307808,0.20403318914426138
559,2.0,0.04718054364392447,0.045,0.9536054543845858,False,True,0.04718062392332538,2.886663484635843e-07,0.20269136130809784,6.080740839242935,-0.06937760021882111,0.02771506831049919,1.3857534155249596,-0.0693323389919933,0.030927624553442,1.5463812276721,-0.0047505391950307275,0.01399996131658554,1.0499970987439156,0.20403324935836195
560,2.0,0.04718054663548818,0.045,0.9536053907342941,False,True,0.047180629832211274,2.991563712029244e-07,0.20269052684307098,6.0807158052921295,-0.06937763197732334,0.027715060859918594,1.3857530429959297,-0.06933222819297148,0.030925940722227097,1.5462970361113548,-0.004750407282716637,0.014000080525875092,1.0500060394406319,0.20403330682726245
561,2.0,0.04718054950585596,0.045,0.953605329662639,False,True,0.047180629332066154,2.870367783736061e-07,0.2026914805173874,6.080744415521622,-0.0693776640294268,0.02771472930908203,1.3857364654541016,-0.06933211897377749,0.030927222222089767,1.5463611111044884,-0.004750274157130287,0.014000162482261658,1.0500121861696243,0.20403336480283882
562,2.0,0.04718055237684801,0.045,0.9536052685777019,False,True,0.04718063222041928,2.87099204826502e-07,0.2026912420988083,6.080737262964249,-0.06937769454531974,0.02771458774805069,1.3857293874025345,-0.06933201110533782,0.030926194041967392,1.5463097020983696,-0.004750147309291404,0.0140000581741333,1.0500043630599976,0.20403342243861539
563,2.0,0.04718055516866855,0.045,0.9536052091772649,False,True,0.047180632810444774,2.7918205386390227e-07,0.2026912271976471,6.080736815929413,-0.0693777269493357,0.027714308351278305,1.3857154175639153,-0.06933190437163797,0.030927639454603195,1.5463819727301598,-0.004750012681762055,0.013999976217746735,1.049998216331005,0.20403347884120318
564,2.0,0.047180558089235124,0.045,0.9536051470375505,False,True,0.047180639311496075,2.9205665733056385e-07,0.20269052684307098,6.0807158052921295,-0.06937775678662958,0.0277143232524395,1.385716162621975,-0.06933179871313791,0.03092556819319725,1.5462784096598625,-0.004749889171799333,0.013999976217746735,1.049998216331005,0.20403353404564045
565,2.0,0.04718056083294064,0.045,0.9536050886608374,False,True,0.047180637136616695,2.74370551972547e-07,0.20269179344177246,6.080753803253174,-0.0693777872511899,0.027714144438505173,1.3857072219252586,-0.0693316945832362,0.030927341431379318,1.546367071568966,-0.004749762875291838,0.014000065624713898,1.0500049218535423,0.20403359007588404
566,2.0,0.04718056361050209,0.045,0.9536050295637853,False,True,0.04718064085572654,2.7775614447334007e-07,0.20269106328487396,6.080731898546219,-0.06937781657323402,0.027713939547538757,1.3856969773769379,-0.06933159205992073,0.03092614933848381,1.5463074669241905,-0.004749641311696551,0.014000043272972107,1.050003245472908,0.20403364731085807
567,2.0,0.04718056630248007,0.045,0.9536049722876581,False,True,0.04718064116759016,2.691977980806559e-07,0.20269140601158142,6.080742180347443,-0.06937784663250325,0.027713503688573837,1.3856751844286919,-0.06933149074585451,0.030927132815122604,1.5463566407561302,-0.004749516662729064,0.013999871909618378,1.0499903932213783,0.20403370388620656
568,2.0,0.04718056901817675,0.045,0.9536049145068776,False,True,0.0471806445429145,2.7156966814212424e-07,0.20269112288951874,6.080733686685562,-0.06937787482882248,0.02771351858973503,1.3856759294867516,-0.06933139054800938,0.030925896018743515,1.5462948009371758,-0.00474939978493363,0.013999886810779572,1.0499915108084679,0.20403375962393416
569,2.0,0.047180571609788044,0.045,0.9536048593662118,False,True,0.04718064368365573,2.591611293623064e-07,0.20269156992435455,6.080747097730637,-0.06937790421169994,0.027713362127542496,1.3856681063771248,-0.0693312910232693,0.03092731162905693,1.5463655814528465,-0.0047492778502747635,0.013999737799167633,1.0499803349375725,0.2040338128863761
570,2.0,0.0471805742868408,0.045,0.9536048024076426,False,True,0.04718064873687364,2.677052753086162e-07,0.20269079506397247,6.080723851919174,-0.069377932161947,0.02771316096186638,1.385658048093319,-0.0693311923490928,0.030925896018743515,1.5462948009371758,-0.004749162119114105,0.013999752700328827,1.049981452524662,0.2040338644266665
571,2.0,0.04718057685533075,0.045,0.9536047477589201,False,True,0.0471806482861837,2.568489955445674e-07,0.20269158482551575,6.080747544765472,-0.06937796014065702,0.02771291509270668,1.385645754635334,-0.0693310946402358,0.030926834791898727,1.5463417395949364,-0.004749046196267834,0.013999700546264648,1.0499775409698486,0.20403391467717452
572,2.0,0.04718057940397063,0.045,0.9536046935325397,False,True,0.04718065028278398,2.5486398755325546e-07,0.20269137620925903,6.080741286277771,-0.06937798703335664,0.027712639421224594,1.3856319710612297,-0.06933099832841051,0.03092614933848381,1.5463074669241905,-0.004748934643589896,0.013999752700328827,1.049981452524662,0.20403396531011564
573,2.0,0.047180581869010474,0.045,0.9536046410848835,False,True,0.04718065042286966,2.4650398458558875e-07,0.2026914656162262,6.080743968486786,-0.06937801471062781,0.027712445706129074,1.3856222853064537,-0.06933090269036986,0.030926968902349472,1.5463484451174736,-0.004748819733940722,0.013999506831169128,1.0499630123376846,0.2040340133676319
574,2.0,0.04718058442161879,0.045,0.9536045867740682,False,True,0.047180655410796336,2.55260831916182e-07,0.20269067585468292,6.080720275640488,-0.06937804202510298,0.027712401002645493,1.3856200501322746,-0.0693308078158331,0.03092622384428978,1.546311192214489,-0.004748706751459213,0.013999558985233307,1.049966923892498,0.2040340594071654
575,2.0,0.04718058692452571,0.045,0.9536045335207295,False,True,0.047180656531485045,2.502906916446168e-07,0.20269142091274261,6.080742627382278,-0.06937806758785488,0.027712281793355942,1.385614089667797,-0.069330714680177,0.030925970524549484,1.5462985262274742,-0.004748601103090593,0.01399976760149002,1.0499825701117516,0.2040341075893102
576,2.0,0.04718058933117452,0.045,0.9536044823154357,False,True,0.04718065626115294,2.4066488107932216e-07,0.20269156992435455,6.080747097730637,-0.06937809450475661,0.027711842209100723,1.3855921104550362,-0.06933062309124825,0.030927132815122604,1.5463566407561302,-0.00474848968315885,0.013999603688716888,1.0499702766537666,0.20403415689725032
577,2.0,0.047180591800961895,0.045,0.9536044297667682,False,True,0.04718066048685198,2.4697873746148957e-07,0.20269110798835754,6.080733239650726,-0.06937811963656731,0.027712129056453705,1.3856064528226852,-0.06933053255401911,0.030925657600164413,1.5462828800082207,-0.00474838574098714,0.013999603688716888,1.0499702766537666,0.20403420581719664
578,2.0,0.0471805941446369,0.045,0.9536043799013425,False,True,0.04718065932328563,2.3436750040684018e-07,0.20269162952899933,6.08074888586998,-0.06937814589877625,0.027711622416973114,1.3855811208486557,-0.0693304426927769,0.030927103012800217,1.5463551506400108,-0.00474827699268974,0.013999417424201965,1.0499563068151474,0.20403425263057837
579,2.0,0.047180596561830136,0.045,0.9536043284716992,False,True,0.04718066378505377,2.417193237236326e-07,0.2026909589767456,6.080728769302368,-0.0693781705690033,0.027711469680070877,1.3855734840035439,-0.0693303539276657,0.030925657600164413,1.5462828800082207,-0.004748175032105472,0.013999499380588531,1.0499624535441399,0.2040342989693505
580,2.0,0.04718059883646236,0.045,0.9536042800752689,False,True,0.04718066209500058,2.2746322256295137e-07,0.20269188284873962,6.080756485462189,-0.06937819523260373,0.027711860835552216,1.3855930417776108,-0.06933026641155447,0.030926670879125595,1.5463335439562798,-0.004748072829742727,0.013999618589878082,1.0499713942408562,0.20403434620747413
581,2.0,0.04718060113118077,0.045,0.953604231251473,False,True,0.0471806649483247,2.2947184083466077e-07,0.20269109308719635,6.0807327926158905,-0.06937822040022974,0.027711275964975357,1.3855637982487679,-0.0693301792824666,0.030926477164030075,1.5463238582015038,-0.00474796861678271,0.013999275863170624,1.0499456897377968,0.20403439057368003
582,2.0,0.047180603444664314,0.045,0.9536041820284188,False,True,0.047180667783675044,2.313483543625594e-07,0.20269113779067993,6.080734133720398,-0.06937824420899938,0.027710851281881332,1.3855425640940666,-0.06933009357717053,0.03092583641409874,1.546291820704937,-0.004747870255161574,0.013999484479427338,1.0499613359570503,0.2040344358391539
583,2.0,0.04718060565791245,0.045,0.953604134938033,False,True,0.047180667209331645,2.213248133375867e-07,0.2026917189359665,6.080751568078995,-0.06937826808755712,0.027711037546396255,1.3855518773198128,-0.06933000888092762,0.030926551669836044,1.5463275834918022,-0.004747771426289902,0.013999365270137787,1.049952395260334,0.2040344806887753
584,2.0,0.04718060787772571,0.045,0.9536040877079636,False,True,0.04718066961172412,2.2198132637596402e-07,0.20269127190113068,6.08073815703392,-0.0693782919035465,0.027710765600204468,1.3855382800102234,-0.06932992508371619,0.030926253646612167,1.5463126823306084,-0.004747672855581439,0.0139993354678154,1.049950160086155,0.20403452471577918
585,2.0,0.047180610100292474,0.045,0.953604040419309,False,True,0.04718067191086691,2.2225667625774825e-07,0.20269112288951874,6.080733686685562,-0.06937831566077295,0.027710631489753723,1.3855315744876862,-0.06932984215088941,0.030926283448934555,1.5463141724467278,-0.004747574751114577,0.013999290764331818,1.0499468073248863,0.20403456780038143
586,2.0,0.047180612323198534,0.045,0.9536039931234355,False,True,0.047180674143209,2.2229060606115958e-07,0.2026911973953247,6.080735921859741,-0.0693783383745398,0.027710504829883575,1.3855252414941788,-0.06932976013158518,0.030925896018743515,1.5462948009371758,-0.004747481169942615,0.01399928331375122,1.0499462485313416,0.20403461022620195
587,2.0,0.04718061447239874,0.045,0.9536039473957715,False,True,0.04718067424261649,2.149200206691404e-07,0.20269164443016052,6.080749332904816,-0.06937836091021156,0.027710411697626114,1.3855205848813057,-0.0693296791205218,0.030926328152418137,1.5463164076209068,-0.004747388208552916,0.013999290764331818,1.0499468073248863,0.2040346525097679
588,2.0,0.047180616585319635,0.045,0.9536039024400077,False,True,0.04718067534659348,2.1129208938042154e-07,0.20269154012203217,6.080746203660965,-0.0693783829091522,0.027710270136594772,1.3855135068297386,-0.0693295988736223,0.030926059931516647,1.5463029965758324,-0.004747297316505893,0.013999201357364655,1.049940101802349,0.20403469373106856
589,2.0,0.04718061863608062,0.045,0.9536038588067953,False,True,0.047180675668659626,2.0507609846398545e-07,0.20269165933132172,6.0807497799396515,-0.06937840497975271,0.02771001309156418,1.385500654578209,-0.06932951971412547,0.03092634305357933,1.5463171526789665,-0.004747205928009163,0.013999246060848236,1.0499434545636177,0.20403473512211512
590,2.0,0.04718062067246567,0.045,0.9536038154794537,False,True,0.04718067730524362,2.0363850536386785e-07,0.20269134640693665,6.080740392208099,-0.06937842678036647,0.027710065245628357,1.3855032622814178,-0.06932944175324961,0.030926089733839035,1.5463044866919518,-0.004747115654868139,0.01399928331375122,1.0499462485313416,0.20403477738932865
591,2.0,0.04718062269697244,0.045,0.9536037724048417,False,True,0.04718067899940983,2.0245067636204261e-07,0.20269130170345306,6.080739051103592,-0.06937844867790362,0.027709748595952988,1.3854874297976494,-0.0693293644753272,0.030926253646612167,1.5463126823306084,-0.0047470250946688225,0.013999097049236298,1.0499322786927223,0.20403481834072712
592,2.0,0.04718062473418004,0.045,0.9536037290599991,False,True,0.04718068138983348,2.0372076039998355e-07,0.20269130170345306,6.080739051103592,-0.0693784699147765,0.02770945057272911,1.3854725286364555,-0.06932928787544562,0.030925925821065903,1.5462962910532951,-0.004746937387283011,0.013999052345752716,1.0499289259314537,0.20403485772624574
593,2.0,0.047180626723852405,0.045,0.9536036867265445,False,True,0.0471806820575296,1.9896723643664238e-07,0.202691450715065,6.08074352145195,-0.06937849096006696,0.027709446847438812,1.3854723423719406,-0.06932921201483958,0.030926164239645004,1.5463082119822502,-0.004746850499722508,0.013999052345752716,1.0499289259314537,0.20403489593938567
