time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/value_loss,train/std,train/loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/entropy_loss,train/clip_range
210,906.97,167,684032,1577.52266148,3245,0.09775390625,1660,0.5473992865532636,1.0096148252487183,0.13181617856025696,0.16263115406036377,-0.004687695202301256,0.008381121,0.0003,-5.703737825155258,0.2
212,897.54,168,688128,1558.2863912699997,3241,0.087158203125,1670,0.5375813364982605,1.0116490125656128,0.24517181515693665,0.082547128200531,-0.005134786677081138,0.007907241,0.0003,-5.69493864774704,0.2
213,897.54,169,692224,1559.6885905699999,3239,0.1193603515625,1680,0.5303782928735018,1.008382797241211,0.2223701775074005,0.19483137130737305,-0.006326960184378549,0.008557912,0.0003,-5.6942546427249905,0.2
215,897.54,170,696320,1557.60983519,3236,0.1161376953125,1690,0.5129397515207529,1.0098087787628174,0.28973129391670227,0.09742933511734009,-0.0050147371148341335,0.00901727,0.0003,-5.688358205556869,0.2
217,907.01,171,700416,1577.5183672000003,3227,0.0850830078125,1700,0.5391776183620095,1.0081608295440674,0.19016394019126892,-0.013799071311950684,-0.0037573449619230813,0.0071029523,0.0003,-5.687543153762817,0.2
218,897.6,172,704512,1556.45377306,3223,0.1263916015625,1710,0.5173804251477122,1.0105621814727783,0.3197697699069977,0.08267569541931152,-0.006918127277458552,0.01041317,0.0003,-5.686358135938645,0.2
220,896.43,173,708608,1556.3248384700003,3220,0.0951416015625,1720,0.5322814758867025,1.0137792825698853,0.05983904004096985,0.19883787631988525,-0.003974653544719331,0.009744893,0.0003,-5.697550135850906,0.2
221,896.43,174,712704,1555.7969347199996,3220,0.1400390625,1730,0.5101949218660593,1.0180755853652954,0.1486576795578003,0.27419960498809814,-0.00853303981712088,0.012135506,0.0003,-5.710040497779846,0.2
222,896.43,175,716800,1557.0645486499998,3217,0.1199462890625,1740,0.5192984413355589,1.017411708831787,0.15644972026348114,0.039099156856536865,-0.0066876057389890775,0.013191646,0.0003,-5.716275787353515,0.2
223,896.43,176,720896,1554.5493067199998,3219,0.1080078125,1750,0.5291319876909256,1.0171241760253906,0.18969938158988953,0.2075498104095459,-0.006674493820173666,0.011130653,0.0003,-5.7113075137138365,0.2
225,897.49,177,724992,1555.5220920900001,3220,0.095166015625,1760,0.41298026917502284,1.0199589729309082,0.12950357794761658,0.028217852115631104,-0.0029364648391492663,0.007889805,0.0003,-5.7171460628509525,0.2
226,898.32,178,729088,1558.5804394,3219,0.1021484375,1770,0.5591896204277873,1.0245071649551392,0.4069928824901581,0.18291819095611572,-0.005330942873843014,0.01075618,0.0003,-5.731279343366623,0.2
227,898.32,179,733184,1554.8111250100003,3219,0.1081787109375,1780,0.501617362909019,1.0185937881469727,0.2127062976360321,0.1939111351966858,-0.005021966353524476,0.007860301,0.0003,-5.730611670017242,0.2
229,888.82,180,737280,1533.70300757,3218,0.0848876953125,1790,0.5260112455114723,1.0181485414505005,0.05224960297346115,-0.02865421772003174,-0.004557827772805468,0.008706205,0.0003,-5.71738892197609,0.2
230,880.24,181,741376,1514.8782606299999,3217,0.0928955078125,1800,0.5434033477678895,1.0236237049102783,0.36005231738090515,0.21533435583114624,-0.0058496106881648306,0.008930768,0.0003,-5.727246546745301,0.2
231,880.24,182,745472,1514.9357176599997,3216,0.095166015625,1810,0.5266020925715565,1.0224698781967163,0.2554725110530853,0.3512914776802063,-0.004562703252304345,0.0068323603,0.0003,-5.73655052781105,0.2
233,908.48,183,749568,1574.69807734,3214,0.104052734375,1820,0.5215886382386088,1.0200691223144531,0.2688350975513458,-0.004743337631225586,-0.005457502111676149,0.008731298,0.0003,-5.726630741357804,0.2
234,909.92,184,753664,1576.8452271399997,3216,0.1406982421875,1830,0.5248509429395198,1.023639440536499,0.29047074913978577,-0.0009185075759887695,-0.007330752236885019,0.008580274,0.0003,-5.72855966091156,0.2
235,909.92,185,757760,1576.6879203,3215,0.1227783203125,1840,0.515836420096457,1.0230714082717896,0.2500940263271332,0.2706329822540283,-0.006463814093149267,0.011467223,0.0003,-5.73872938156128,0.2
236,909.92,186,761856,1577.4329247,3215,0.0965087890625,1850,0.5154748801141977,1.0246872901916504,0.2529599070549011,0.008793652057647705,-0.004847521384363063,0.008645453,0.0003,-5.74164981842041,0.2
238,909.92,187,765952,1577.8527158900001,3216,0.097705078125,1860,0.5276399569585919,1.0217231512069702,0.1773342788219452,0.024287819862365723,-0.004829523399530444,0.0096658245,0.0003,-5.741582560539245,0.2
239,919.3,188,770048,1598.11670004,3217,0.148681640625,1870,0.49606059659272433,1.0233194828033447,0.18351036310195923,0.05293095111846924,-0.007380997959990055,0.013762435,0.0003,-5.7380567491054535,0.2
240,911.13,189,774144,1581.4651819799997,3214,0.0761962890625,1880,0.6346371930092574,1.0189801454544067,0.32964515686035156,0.12950414419174194,-0.004913075937656686,0.007906151,0.0003,-5.733016049861908,0.2
242,920.57,190,778240,1604.3045359500002,3211,0.0984619140625,1890,0.39334336295723915,1.010888695716858,0.06895524263381958,0.24652522802352905,-0.0046543438656954095,0.008425605,0.0003,-5.708209145069122,0.2
243,930.0,191,782336,1623.7917894400002,3211,0.1015625,1900,0.4940757595002651,1.0130763053894043,0.13389399647712708,0.10700041055679321,-0.0032331835420336573,0.007833513,0.0003,-5.689910262823105,0.2
244,930.0,192,786432,1625.9391226,3211,0.1396240234375,1910,0.4930546576157212,1.016884684562683,0.24298226833343506,0.1966267228126526,-0.008477662928635254,0.012639977,0.0003,-5.7018341481685635,0.2
246,930.0,193,790528,1626.97486492,3212,0.1173828125,1920,0.5694860197603703,1.0225598812103271,0.1759546399116516,0.04131007194519043,-0.004764525088830851,0.010432133,0.0003,-5.719187295436859,0.2
247,921.55,194,794624,1610.4721039300002,3211,0.10263671875,1930,0.5204366885125637,1.0239503383636475,0.20506806671619415,0.00828707218170166,-0.004501635540509597,0.009874597,0.0003,-5.734543401002884,0.2
248,921.55,195,798720,1610.0855175799998,3212,0.1506591796875,1940,0.542532972805202,1.0207910537719727,0.18852129578590393,0.3071984648704529,-0.007770644387346692,0.014169271,0.0003,-5.728626120090484,0.2
249,921.47,196,802816,1612.4122122500003,3212,0.0806396484375,1950,0.39074600478634236,1.0208534002304077,0.24907806515693665,-0.042227983474731445,-0.004035009944345802,0.01029307,0.0003,-5.720853358507156,0.2
251,921.47,197,806912,1612.2441748099998,3210,0.1352783203125,1960,0.6725407410413027,1.02131986618042,0.24291525781154633,0.13405841588974,-0.005060106751625426,0.01214085,0.0003,-5.720188367366791,0.2
252,921.47,198,811008,1609.1536970900002,3210,0.100244140625,1970,0.3860284241847694,1.0201880931854248,0.29256221652030945,0.15130114555358887,-0.005450966788339428,0.007731285,0.0003,-5.720296543836594,0.2
253,921.47,199,815104,1609.1039832000001,3212,0.083837890625,1980,0.684472455829382,1.0241820812225342,0.3655627965927124,0.04635739326477051,-0.003183055078261532,0.0110184,0.0003,-5.725401651859284,0.2
254,929.85,200,819200,1624.5950487,3213,0.1075439453125,1990,0.3967952256090939,1.024094820022583,0.12242431938648224,0.08741587400436401,-0.003718115884112194,0.008340377,0.0003,-5.733261382579803,0.2
256,938.5,201,823296,1642.1883386799998,3214,0.09521484375,2000,0.6447265759110451,1.0247905254364014,0.18408562242984772,0.013242065906524658,-0.004469189452356659,0.0071972306,0.0003,-5.73201152086258,0.2
257,938.5,202,827392,1644.4257372399998,3215,0.098583984375,2010,0.39963010139763355,1.0304083824157715,0.10359791666269302,-0.047077178955078125,-0.002276642946526408,0.008669014,0.0003,-5.740939784049988,0.2
258,948.0,203,831488,1665.80327474,3216,0.117138671875,2020,0.6556040268391371,1.0403895378112793,0.2602914571762085,-0.007355690002441406,-0.00553894076438155,0.008479707,0.0003,-5.771488165855407,0.2
259,948.0,204,835584,1665.46847825,3214,0.11787109375,2030,0.39390958324074743,1.0453107357025146,0.12202271819114685,0.08717513084411621,-0.005542760589742101,0.010061042,0.0003,-5.8011463522911075,0.2
261,948.36,205,839680,1664.8614840900002,3216,0.1246337890625,2040,0.6342990225180983,1.0440806150436401,0.2126251757144928,0.04355323314666748,-0.004991366766626015,0.010059945,0.0003,-5.807855731248855,0.2
262,948.36,206,843776,1663.9889116000004,3216,0.0950927734375,2050,0.4101992529816926,1.047145962715149,0.22091269493103027,0.23757034540176392,-0.004370726147317328,0.009517261,0.0003,-5.8085197627544405,0.2
263,948.36,207,847872,1661.4230278100001,3216,0.08583984375,2060,0.5644911151379347,1.0495171546936035,0.2399018406867981,0.04867976903915405,-0.004782033164519817,0.0067163566,0.0003,-5.821836251020431,0.2
264,947.45,208,851968,1660.8170955100002,3217,0.1195556640625,2070,0.5029842007905245,1.049400806427002,0.3564664423465729,0.04177415370941162,-0.00513422402436845,0.010397129,0.0003,-5.823613393306732,0.2
266,947.45,209,856064,1660.14320939,3218,0.122802734375,2080,0.527110980823636,1.0517940521240234,0.251517653465271,0.14609289169311523,-0.006334179485565983,0.009646303,0.0003,-5.8270194172859195,0.2
267,947.45,210,860160,1658.3518716499998,3218,0.0969482421875,2090,0.503564745374024,1.047466516494751,0.30526700615882874,0.07771128416061401,-0.0031424781744135545,0.0070991884,0.0003,-5.824489921331406,0.2
268,947.45,211,864256,1657.6158273299995,3217,0.1324951171875,2100,0.49026569686830046,1.0419412851333618,0.06985403597354889,0.02115565538406372,-0.005075510189635679,0.008345023,0.0003,-5.804630863666534,0.2
269,955.62,212,868352,1675.5052948100001,3219,0.1036376953125,2110,0.6309096071869135,1.039808750152588,0.19993729889392853,-0.018209099769592285,-0.005562812232528813,0.008866787,0.0003,-5.788354688882828,0.2
270,955.62,213,872448,1675.3934568599998,3221,0.1137939453125,2120,0.3854677213355899,1.0343867540359497,0.0467248409986496,0.016224443912506104,-0.00517763491225196,0.009350188,0.0003,-5.773002701997757,0.2
272,955.62,214,876544,1674.22364447,3222,0.07666015625,2130,0.6432353492826224,1.0317935943603516,0.19659624993801117,0.045661985874176025,-0.004374766847467982,0.0077785547,0.0003,-5.756317287683487,0.2
273,955.62,215,880640,1675.5491609000005,3224,0.13076171875,2140,0.3817365696653724,1.0320109128952026,0.35667139291763306,-0.020751953125,-0.00592572360765189,0.014963214,0.0003,-5.749279475212097,0.2
274,955.62,216,884736,1676.1470766200002,3226,0.0819580078125,2150,0.6173144795000554,1.0356831550598145,0.17887400090694427,-0.008646011352539062,-0.0031515967624727637,0.007957626,0.0003,-5.757131898403168,0.2
275,963.96,217,888832,1695.03937915,3228,0.1459716796875,2160,0.39159493809565904,1.0430083274841309,0.10525761544704437,0.003043949604034424,-0.007664306036895141,0.010896109,0.0003,-5.7815232336521145,0.2
276,940.15,218,892928,1639.6042986799998,3230,0.1208984375,2170,0.604474831558764,1.0479611158370972,0.3425477147102356,-0.008741617202758789,-0.006002962330239825,0.007962015,0.0003,-5.803835141658783,0.2
277,940.38,219,897024,1638.3816255800002,3232,0.13232421875,2180,0.550078920274973,1.0498677492141724,0.20937049388885498,0.4883350729942322,-0.006407711940119043,0.009787865,0.0003,-5.81546921133995,0.2
278,940.38,220,901120,1639.7442436000001,3234,0.1146728515625,2190,0.558091333322227,1.048922061920166,0.06471158564090729,0.31039732694625854,-0.00877802698960295,0.010172773,0.0003,-5.817562991380692,0.2
279,930.9,221,905216,1624.1861776099997,3233,0.106494140625,2200,0.6332143699750304,1.0509554147720337,0.20061051845550537,-0.009725689888000488,-0.005664128085481934,0.008580277,0.0003,-5.820061761140823,0.2
281,921.45,222,909312,1607.08838877,3228,0.1383544921875,2210,0.41076746974140405,1.049375057220459,0.06244117021560669,0.14848649501800537,-0.0067996808284078725,0.010452536,0.0003,-5.822809797525406,0.2
283,904.37,223,913408,1571.71473441,3222,0.0961669921875,2220,0.6669125158339739,1.0496307611465454,0.22145158052444458,0.19364672899246216,-0.005118412160663865,0.0079727955,0.0003,-5.8178446054458615,0.2
284,904.37,224,917504,1572.1761915800002,3219,0.11123046875,2230,0.39290193747729063,1.0466558933258057,0.1656542420387268,0.4179912805557251,-0.0057548442797269676,0.010504307,0.0003,-5.811676853895188,0.2
286,885.49,225,921600,1534.6641854599998,3218,0.1239501953125,2240,0.3886320366989821,1.0453870296478271,0.42471370100975037,0.022406578063964844,-0.005088618228910491,0.010894102,0.0003,-5.800279748439789,0.2
287,885.49,226,925696,1534.21600943,3215,0.102587890625,2250,0.6738712199032306,1.046550989151001,0.25305312871932983,0.23590457439422607,-0.00613435119157657,0.008681967,0.0003,-5.800887185335159,0.2
289,893.71,227,929792,1554.3047708500003,3215,0.0906005859375,2260,0.40303394608199594,1.0448864698410034,0.1526646465063095,0.09384387731552124,-0.003100348816951737,0.006109859,0.0003,-5.7996847331523895,0.2
290,893.71,228,933888,1553.6159757700004,3217,0.1355712890625,2270,0.6390567366033792,1.0387482643127441,0.14187192916870117,0.0786665678024292,-0.006700378807727248,0.013005395,0.0003,-5.788697522878647,0.2
291,884.33,229,937984,1536.31230296,3218,0.1239013671875,2280,0.39602857679128645,1.0407623052597046,0.14395545423030853,0.04865294694900513,-0.005816883852821775,0.009543153,0.0003,-5.778409862518311,0.2
292,883.99,230,942080,1535.6224231499998,3220,0.14716796875,2290,0.667204923182726,1.0366065502166748,0.3273434638977051,0.17611163854599,-0.00828568281722255,0.010877153,0.0003,-5.7765886127948765,0.2
293,874.47,231,946176,1516.2274796199997,3220,0.0826904296875,2300,0.4115996018052101,1.0351924896240234,0.23724329471588135,0.1606816053390503,-0.005120961510692723,0.0053435923,0.0003,-5.764969891309738,0.2
294,874.47,232,950272,1517.7151644499995,3221,0.1044189453125,2310,0.6685050394386053,1.0387213230133057,0.30096620321273804,0.21430110931396484,-0.004323777614627033,0.007617923,0.0003,-5.767767900228501,0.2
296,855.61,233,954368,1477.5775243800003,3224,0.152490234375,2320,0.3906993422657251,1.0382939577102661,0.13621343672275543,0.09710484743118286,-0.00781406062305905,0.011074275,0.0003,-5.776304078102112,0.2
297,855.61,234,958464,1475.9183022099999,3225,0.1512451171875,2330,0.5981306614354253,1.0422621965408325,0.1500793695449829,0.25061464309692383,-0.004639340701396577,0.012676164,0.0003,-5.778277915716171,0.2
298,846.16,235,962560,1455.7298801499999,3227,0.1277099609375,2340,0.5127415418624878,1.0372273921966553,0.16777732968330383,-0.021567583084106445,-0.0050636386731639504,0.011068106,0.0003,-5.7791490972042086,0.2
299,846.16,236,966656,1455.1813038300002,3228,0.1220947265625,2350,0.5352356528863311,1.036668062210083,0.3959919512271881,0.2502477169036865,-0.007314945143298246,0.009520635,0.0003,-5.768976426124572,0.2
300,846.16,237,970752,1455.43113129,3228,0.102783203125,2360,0.5076873380690813,1.0405399799346924,0.2597898840904236,-0.0025762319564819336,-0.004857380790053867,0.0100125335,0.0003,-5.773929208517075,0.2
301,846.16,238,974848,1455.552003,3228,0.1022705078125,2370,0.5075784559361637,1.0425164699554443,0.1463034600019455,0.05436873435974121,-0.005311164414160885,0.0075249807,0.0003,-5.786294168233871,0.2
303,862.65,239,978944,1490.78345061,3227,0.0840087890625,2380,0.6288565900176764,1.0495164394378662,0.25907382369041443,0.016290664672851562,-0.00516330223181285,0.008645332,0.0003,-5.800929069519043,0.2
304,862.65,240,983040,1489.5618730899996,3228,0.1194580078125,2390,0.45201985314488413,1.042320728302002,0.2776721119880676,0.2084309458732605,-0.005585150845581666,0.011588814,0.0003,-5.800207126140594,0.2
305,871.87,241,987136,1510.1094642300002,3229,0.069140625,2400,0.6370580270886421,1.0352047681808472,0.2607317864894867,0.045768678188323975,-0.0043528964655706655,0.0063007227,0.0003,-5.76802219748497,0.2
306,871.94,242,991232,1510.70402345,3229,0.138916015625,2410,0.3953657133504748,1.0382580757141113,0.10152967274188995,0.029050767421722412,-0.005439972155727446,0.01092761,0.0003,-5.758974879980087,0.2
308,863.2,243,995328,1492.1713621299998,3230,0.1213134765625,2420,0.6557771576568484,1.0353062152862549,0.29537391662597656,0.08421897888183594,-0.005483318903134205,0.011639624,0.0003,-5.760196298360825,0.2
309,872.03,244,999424,1508.99308626,3231,0.134326171875,2430,0.38932169806212186,1.0341105461120605,0.12261293828487396,0.1609102487564087,-0.0053488793928408995,0.009322824,0.0003,-5.750613909959793,0.2
310,880.43,245,1003520,1526.7813373899999,3232,0.134130859375,2440,0.5395421095192432,1.0370866060256958,0.2245916724205017,0.22576391696929932,-0.006597049333504401,0.0117174,0.0003,-5.752664816379547,0.2
311,889.88,246,1007616,1545.6357313299998,3231,0.11376953125,2450,0.5133898081257939,1.0343469381332397,0.2294161170721054,0.035819947719573975,-0.004318851354764774,0.007646633,0.0003,-5.7545649111270905,0.2
313,889.95,247,1011712,1545.4922200699998,3231,0.094091796875,2460,0.6273092942312359,1.0353084802627563,0.19320142269134521,0.05590057373046875,-0.004144401595112868,0.009567009,0.0003,-5.749709218740463,0.2
314,880.83,248,1015808,1523.7127415100001,3230,0.117626953125,2470,0.537295544706285,1.0374354124069214,0.17008471488952637,0.298633337020874,-0.006190923012036364,0.0075346422,0.0003,-5.755399972200394,0.2
315,871.37,249,1019904,1503.6366966,3229,0.1188232421875,2480,0.441310665756464,1.0411174297332764,0.09019726514816284,0.1359761357307434,-0.0053689340740675105,0.0116668595,0.0003,-5.767479532957077,0.2
317,861.7,250,1024000,1483.61004449,3226,0.1345703125,2490,0.5789902839809656,1.042410135269165,0.25011366605758667,0.16662967205047607,-0.007412321172887459,0.012440678,0.0003,-5.775688397884369,0.2
318,870.89,251,1028096,1502.79721072,3224,0.1006103515625,2500,0.5232248298823834,1.0411756038665771,0.053962431848049164,0.3320317268371582,-0.0025313029531389476,0.007922774,0.0003,-5.775192707777023,0.2
320,870.89,252,1032192,1500.6744043,3220,0.148046875,2510,0.5054590130224824,1.038371205329895,0.29307013750076294,0.05969560146331787,-0.006414975482039153,0.00922962,0.0003,-5.766711151599884,0.2
321,880.41,253,1036288,1518.98132834,3222,0.1281005859375,2520,0.5026156324893236,1.0366069078445435,0.13960814476013184,0.06217533349990845,-0.006365532500785776,0.009802561,0.0003,-5.753918224573136,0.2
323,880.41,254,1040384,1517.33180402,3219,0.1304443359375,2530,0.5131879741325974,1.039743185043335,0.22524069249629974,0.0702090859413147,-0.0051314117066795,0.01185688,0.0003,-5.754942452907562,0.2
324,899.27,255,1044480,1559.1388423499998,3219,0.0916015625,2540,0.517165907099843,1.0400105714797974,0.22673854231834412,0.056147992610931396,-0.0036047436646185816,0.0074768118,0.0003,-5.763100951910019,0.2
325,899.27,256,1048576,1559.3350232899998,3217,0.1156982421875,2550,0.4845351234078407,1.0358346700668335,0.16965638101100922,0.024245917797088623,-0.0058330591244157405,0.009253982,0.0003,-5.755250883102417,0.2
327,908.72,257,1052672,1579.2336322499996,3218,0.107958984375,2560,0.6295581184327602,1.0307352542877197,0.17740488052368164,0.003563106060028076,-0.005834554709144868,0.009869186,0.0003,-5.734803873300552,0.2
328,908.72,258,1056768,1580.0183116300002,3219,0.11181640625,2570,0.3826384709216654,1.0301761627197266,0.09834568947553635,0.08934009075164795,-0.005454721709247679,0.008276952,0.0003,-5.722817224264145,0.2
329,908.72,259,1060864,1578.2053259599998,3221,0.1048095703125,2580,0.6262737181037664,1.0338761806488037,0.08719217777252197,0.032539308071136475,-0.004264037743269,0.009012273,0.0003,-5.730147045850754,0.2
330,891.95,260,1064960,1541.9886464499996,3221,0.12099609375,2590,0.37248194674029944,1.0367928743362427,0.1632719337940216,-0.07754254341125488,-0.005883622751571238,0.007936809,0.0003,-5.743349087238312,0.2
331,899.34,261,1069056,1561.3171916899998,3222,0.09033203125,2600,0.6846025690436364,1.0339468717575073,0.23776207864284515,0.14622491598129272,-0.0053635582065908235,0.007668444,0.0003,-5.742403656244278,0.2
333,891.23,262,1073152,1543.6729553,3222,0.15166015625,2610,0.3776908995583653,1.0372076034545898,0.17040595412254333,0.20557475090026855,-0.007123182417126372,0.011435103,0.0003,-5.738858038187027,0.2
334,881.63,263,1077248,1526.1465470199996,3223,0.089501953125,2620,0.6374941485002636,1.040144920349121,0.3241822123527527,0.21653592586517334,-0.005746763493516482,0.007151251,0.0003,-5.750660765171051,0.2
335,889.6,264,1081344,1532.3529194999999,3223,0.1225830078125,2630,0.37965387739241124,1.036929965019226,0.08339174836874008,0.2825302481651306,-0.0072053699637763206,0.011020456,0.0003,-5.7517400741577145,0.2
336,889.6,265,1085440,1530.98995353,3222,0.1286865234375,2640,0.5447240345180034,1.0372872352600098,0.24499638378620148,0.1979362964630127,-0.007198438726481982,0.010764803,0.0003,-5.740943992137909,0.2
337,889.3,266,1089536,1532.3558801499998,3223,0.1282958984375,2650,0.39279060205444694,1.0392097234725952,0.15715813636779785,0.0654178261756897,-0.003579430133686401,0.008396437,0.0003,-5.747527211904526,0.2
339,889.3,267,1093632,1531.1696002800004,3222,0.1140380859375,2660,0.6366926912218333,1.0400930643081665,0.11579634249210358,0.14739775657653809,-0.004589391921763308,0.012259235,0.0003,-5.757710057497024,0.2
340,879.48,268,1097728,1512.7198924,3221,0.1526123046875,2670,0.3607824891805649,1.0460333824157715,0.1948457509279251,-0.014643192291259766,-0.00717247425345704,0.013017537,0.0003,-5.769695520401001,0.2
341,869.99,269,1101824,1494.02367714,3222,0.0942626953125,2680,0.7437301095575094,1.0502359867095947,0.19693326950073242,0.27345067262649536,-0.004503301522345282,0.007982787,0.0003,-5.788992643356323,0.2
343,869.53,270,1105920,1495.7794639700003,3223,0.1147216796875,2690,0.2587446278426796,1.0477886199951172,0.040337637066841125,0.34134745597839355,-0.006041452210047283,0.0094548445,0.0003,-5.78892212510109,0.2
344,879.04,271,1110016,1516.04289453,3224,0.0960205078125,2700,0.8019597180187702,1.050693392753601,0.27075979113578796,0.23113441467285156,-0.005976456459029578,0.008397075,0.0003,-5.785097473859787,0.2
345,869.79,272,1114112,1498.0798984000003,3225,0.09462890625,2710,0.26519488932099194,1.0572896003723145,0.09871535748243332,0.3707391619682312,-0.0019648475223220884,0.0099985,0.0003,-5.802633368968964,0.2
346,860.25,273,1118208,1479.5220506200003,3224,0.1169677734375,2720,0.7760139904916287,1.0557754039764404,0.3303038477897644,0.1616591215133667,-0.005502284271642566,0.00792133,0.0003,-5.812242615222931,0.2
348,860.25,274,1122304,1481.8411365400002,3223,0.1076171875,2730,0.2692986804060638,1.0530211925506592,0.11732348799705505,0.3277973532676697,-0.004314856432029046,0.008643818,0.0003,-5.800396800041199,0.2
349,841.27,275,1126400,1444.7604841500004,3223,0.07734375,2740,0.758188857883215,1.05387282371521,0.24257081747055054,0.03726541996002197,-0.00284746183315292,0.0071321065,0.0003,-5.795115172863007,0.2
350,799.73,276,1130496,1354.9084530300001,3223,0.1389892578125,2750,0.2748742440715432,1.0611850023269653,0.09635671228170395,0.33939242362976074,-0.005806587413098896,0.010804628,0.0003,-5.810615205764771,0.2
351,780.65,277,1134592,1316.74126957,3224,0.149365234375,2760,0.6094345439225435,1.060318946838379,0.25321200489997864,0.34574365615844727,-0.007403178306412883,0.010197243,0.0003,-5.827785646915435,0.2
352,771.05,278,1138688,1300.53682394,3226,0.1011962890625,2770,0.2645525186322629,1.0593394041061401,0.03551848232746124,0.44820594787597656,-0.0051265759451780465,0.008337159,0.0003,-5.8214122474193575,0.2
354,768.7,279,1142784,1299.1404312299999,3225,0.0948486328125,2780,0.7506278727203608,1.0581974983215332,0.3367316722869873,0.15531575679779053,-0.00598590470617637,0.00857029,0.0003,-5.816858774423599,0.2
355,778.23,280,1146880,1318.72987307,3225,0.1092041015625,2790,0.26474394630640746,1.0593899488449097,0.012443047016859055,0.4020380973815918,-0.006057625179528259,0.008661134,0.0003,-5.814782494306565,0.2
357,786.34,281,1150976,1337.0994783300002,3222,0.1042236328125,2800,0.7750396370887757,1.063049554824829,0.24087730050086975,0.16972607374191284,-0.0049292933603283014,0.008482091,0.0003,-5.820356869697571,0.2
358,786.33,282,1155072,1337.14658555,3221,0.0802490234375,2810,0.2690487197134644,1.062084436416626,0.04300357773900032,-0.16157639026641846,-0.0034887905232608317,0.0072934395,0.0003,-5.823473161458969,0.2
359,786.89,283,1159168,1350.69482939,3221,0.111767578125,2820,0.7317353792488575,1.0591824054718018,0.2503877282142639,0.12551522254943848,-0.004394857291481457,0.009477703,0.0003,-5.815416210889817,0.2
360,786.89,284,1163264,1351.8900722099997,3223,0.097900390625,2830,0.5023769591003656,1.052250623703003,0.36099886894226074,0.2226129174232483,-0.0035645474592456592,0.006548792,0.0003,-5.79947127699852,0.2
362,777.43,285,1167360,1334.8544509800004,3224,0.1003173828125,2840,0.5141767216846347,1.0556929111480713,0.3610818684101105,-0.027192234992980957,-0.0050726422923617065,0.00794866,0.0003,-5.788719987869262,0.2
363,758.78,286,1171456,1300.05697346,3226,0.09716796875,2850,0.5173321289941668,1.060840368270874,0.18789543211460114,0.16366469860076904,-0.003480563178891316,0.008791764,0.0003,-5.807434719800949,0.2
364,768.4,287,1175552,1318.9955394800002,3225,0.1301513671875,2860,0.5444778054952621,1.0638872385025024,0.3343924880027771,0.2477005124092102,-0.005802840372780338,0.013283579,0.0003,-5.824253016710282,0.2
365,787.45,288,1179648,1356.2434527000003,3227,0.1396240234375,2870,0.3786527604795992,1.0686259269714355,0.17065173387527466,0.09684336185455322,-0.006502794372499921,0.010548292,0.0003,-5.841854852437973,0.2
366,787.45,289,1183744,1356.26736637,3227,0.099853515625,2880,0.6358022715896368,1.0714614391326904,0.26416292786598206,0.012862205505371094,-0.004358609375776723,0.008331491,0.0003,-5.857966256141663,0.2
367,778.2,290,1187840,1339.1620715799997,3227,0.1228271484375,2890,0.3734168124385178,1.0700924396514893,0.03606762737035751,0.032202720642089844,-0.004013729380676523,0.012121983,0.0003,-5.860021227598191,0.2
369,787.45,291,1191936,1357.6533567699998,3226,0.1042236328125,2900,0.6398027952760458,1.0678943395614624,0.18817654252052307,0.4956972002983093,-0.006454610463697464,0.008388279,0.0003,-5.853300148248673,0.2
370,796.99,292,1196032,1377.46001647,3225,0.1134765625,2910,0.3896171753294766,1.0740619897842407,0.051514290273189545,-0.0893176794052124,-0.0048641740344464775,0.008203586,0.0003,-5.857629954814911,0.2
372,796.99,293,1200128,1377.28909433,3223,0.129931640625,2920,0.6180628530681134,1.07236647605896,0.46987009048461914,0.0018506050109863281,-0.005716533724626061,0.0097689945,0.0003,-5.866034352779389,0.2
373,796.99,294,1204224,1379.01239994,3223,0.134326171875,2930,0.37653491823002694,1.0803132057189941,0.13169893622398376,-0.02227640151977539,-0.00776480394997634,0.011257796,0.0003,-5.8708457291126255,0.2
374,815.97,295,1208320,1417.8835554499997,3224,0.1015625,2940,0.5604766068980098,1.0805118083953857,0.29723185300827026,0.003872394561767578,-0.005101262684911489,0.008452078,0.0003,-5.88845579624176,0.2
375,838.43,296,1212416,1470.0615069600003,3226,0.0983154296875,2950,0.5000192865729332,1.0801810026168823,0.09067168086767197,0.0008780360221862793,-0.0035340008093044163,0.009628931,0.0003,-5.8863397419452665,0.2
376,847.87,297,1216512,1489.47531141,3228,0.12919921875,2960,0.49892415199428797,1.0786607265472412,0.3580833077430725,0.1664777398109436,-0.004105115035781637,0.009674925,0.0003,-5.883491176366806,0.2
378,857.47,298,1220608,1506.69650914,3228,0.141162109375,2970,0.5023771535605193,1.0749199390411377,0.1252221018075943,0.10993850231170654,-0.006070806153002195,0.010715181,0.0003,-5.875191992521286,0.2
379,867.07,299,1224704,1524.6579273199998,3230,0.105517578125,2980,0.4944394465535879,1.0740675926208496,0.22017668187618256,0.1098940372467041,-0.004992478858912364,0.009220201,0.0003,-5.868087929487229,0.2
380,867.07,300,1228800,1524.70365025,3231,0.135595703125,2990,0.6277270555496216,1.0748941898345947,0.14875677227973938,0.013536810874938965,-0.006638227598159574,0.008749438,0.0003,-5.86804569363594,0.2
