trial_id,direction,n_same_dir_sims,best_sim_episode,best_rmse,best_corr,mean_rmse_same_dir,mean_corr_same_dir
230,-1.0,20,31,0.11732045139436532,0.14554388952535025,0.11983941225587805,0.10227009781840342
231,-1.0,20,31,0.1269946713023444,0.11635385991679485,0.12952450507571003,0.0818876004959959
232,-1.0,20,31,0.11590277629246502,0.1545319402594518,0.1184627342641141,0.10854339412643237
233,-1.0,20,31,0.12731976042149504,0.1344805579908499,0.12991706570137881,0.09436132931803674
234,-1.0,20,31,0.11696308566202357,0.1469099991190361,0.11948646351762571,0.10329639787590184
235,-1.0,20,31,0.12636714306122482,0.15406517502210404,0.12904527459633752,0.10814517382842119
236,-1.0,20,31,0.1169781456920769,0.1489138474641463,0.11949301862027432,0.10466698525960336
237,-1.0,20,31,0.12389409078522659,0.1577742131511594,0.12657102007508264,0.11075959962176793
238,-1.0,20,31,0.11338775488820121,0.16108273948403282,0.11594189101939605,0.11315689080356084
239,-1.0,20,31,0.1267820319262008,0.1803818209480994,0.12952459020620039,0.12649532794526505
240,-1.0,20,31,0.12017172580246628,0.15836627200872483,0.12274632725988924,0.1109341147565744
241,-1.0,20,31,0.12508868881951785,0.1425992956838582,0.12772362912596874,0.10020057991977396
242,-1.0,20,31,0.11215109437331681,0.17119079995163328,0.11476298020251126,0.12027918270060334
243,-1.0,20,31,0.13133975025566816,0.08279058836821195,0.13378353457656295,0.05817739098198523
244,-1.0,20,31,0.11984559014690122,0.13931863072097156,0.12238361961157448,0.09795486006370528
245,-1.0,20,31,0.13025401779457196,0.10898445931905197,0.13279695494435342,0.07655113414873174
246,-1.0,20,31,0.1177267431085374,0.1302573472807609,0.12018905596250073,0.09155068471085863
247,-1.0,20,31,0.12664492855809695,0.1328752169054347,0.1292572091663225,0.09331620297127893
248,-1.0,20,31,0.12039851424824462,0.11986352880340277,0.12283510682530836,0.0842272271041256
249,-1.0,20,31,0.1075305358678365,0.23596894077010386,0.11058028581431183,0.1658336187292153
250,-1.0,20,31,0.10883907080041712,0.20102643426013111,0.11154618885792952,0.14128553519346093
251,-1.0,20,31,0.12497651557405,0.13779471462406934,0.12758324090972134,0.09687524816760529
252,-1.0,20,31,0.12250747350256902,0.11194987867456246,0.12490906833680779,0.0784219923148709
253,-1.0,20,31,0.11702250444244139,0.17355222887718816,0.11974377215190432,0.12194534807275796
254,-1.0,20,31,0.13679364502371957,-0.1874390590485598,0.13915569212546613,-0.1305978454042386
255,-1.0,20,31,0.12182370404177115,0.18057950848954776,0.12458687795465681,0.12681752256138812
256,-1.0,20,31,0.12070509418491444,0.11962482395920239,0.12314203353940767,0.08410802795183328
257,-1.0,20,31,0.11940867908899451,0.16939990222729043,0.12208009115862264,0.11893063391634935
258,-1.0,20,31,0.11989223895097997,0.13756113469227527,0.12239079057254879,0.09664866981093126
259,-1.0,20,31,0.1191632395268762,0.16356957280382686,0.12180645107502246,0.11488957964165496
260,-1.0,20,31,0.11016890403278204,0.19372313353576665,0.11289554630960989,0.13611696001379886
